Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,time_signature,Class
34.0,0.586,0.917,11.0,-6.264,1,0.0649,9.01e-5,0.00474,0.18,0.51,121.079,246.88,4,8
30.0,0.631,0.48,5.0,-12.429,0,0.037,0.873,0.459,0.122,0.868,96.439,427.0,4,2
42.0,0.525,0.801,2.0,-5.294,0,0.0516,0.0155,0.0645,0.132,0.111,183.961,292.174,4,10
52.0,0.771,0.459,11.0,-9.7458211123624,1,0.06468,0.396,0.016860574,0.105,0.621,90.068,269.419,4,5
36.0,0.833,0.651,9.0,-4.399,1,0.12,0.379,0.000646,0.112,0.352,136.984,145.467,4,5
52.2,0.636,0.822,4.0,-6.297630952028802,0,0.046919999999999996,0.0534,0.1870312,0.13022,0.338,127.225,191.184,4,9
28.6,0.548,0.865,2.0,-5.8400757168999995,1,0.05613999999999999,0.00171,0.29581864,0.16477999999999998,0.61,116.046,230.8316,4,1
36.0,0.608,0.749,9.0,-5.763,1,0.0548,0.425,2.65e-5,0.0969,0.537,117.081,187.51999998,4,Other
42.8,0.603,0.439,9.0,-9.991974300426397,1,0.05258,0.644,0.059184900000000006,0.0912,0.415,113.765,181.469,4,9
23.0,0.5,0.322,6.0,-11.539,0,0.0309,0.979,0.0785,0.11,0.535,93.446,61.773,4,Other
22.0,0.559,0.46,7.0,-9.585,0,0.048,0.856,0.0214,0.119,0.435,127.489,216.252,3,1
39.0,0.539,0.332,10.0,-8.049,0,0.0284,0.342,0.00223,0.177,0.0342,119.866,178.972,4,10
49.0,0.546,0.857,5.0,-4.748,1,0.0445,0.00031,0.00111,0.384,0.373,110.293,248.517,3,10
52.0,0.326,0.932,9.0,-4.909,1,0.0506,0.0733,0.725,0.293,0.397,143.927,338.869,4,6
63.0,0.286,0.914,7.0,-3.929,1,0.0905,4.94e-5,0.000255,0.0838,0.485,140.042,197.853,4,8
57.0,0.603,0.686,11.0,-6.754,1,0.0267,0.17,0.00299,0.17,0.9,89.34,294.2,4,6
42.0,0.645,0.355,4.0,-8.699,1,0.0287,0.665,0.0241,0.088,0.383,80.407,223.71400002000001,4,Other
41.0,0.62,0.826,7.0,-3.985,0,0.0381,6.78e-5,0.00755,0.114,0.535,126.996,205.467,4,10
29.0,0.601,0.576,2.0,-6.389,1,0.0273,0.635,0.00123,0.0903,0.562,94.025,282.92,4,10
37.4,0.899,0.691,7.0,-7.501546012957601,1,0.055479999999999995,0.18,0.090834006,0.12576,0.865,107.951,233.4894,4,9
54.0,0.75,0.593,9.0,-12.074,1,0.0331,0.0792,0.785,0.283,0.846,119.985,157.523,4,1
70.0,0.63,0.788,5.0,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,241.08,4,10
3.0,0.273,0.485,1.0,-12.133,1,0.0755,0.0803,0.707,0.29,0.44,191.577,150.88,4,10
44.0,0.358,0.671,1.0,-7.294,1,0.0331,0.178,0.0122,0.368,0.409,176.726,235.0,4,10
40.0,0.826,0.833,1.0,-6.184706881367205,1,0.08739999999999999,0.0268,0.17139076,0.22522000000000003,0.618,128.008,243.8014,4,5
33.8,0.552,0.816,1.0,-6.358149628057605,0,0.06958,0.129,0.017631163999999998,0.056,0.677,85.976,206.413,4,10
44.2,0.49,0.86,7.0,-5.895628513599993,0,0.031920000000000004,0.132,0.00019795200000000002,0.215,0.795,132.673,241.893,4,8
60.0,0.522,0.801,4.0,-3.641,1,0.0301,8.2e-6,0.0685,0.174,0.197,112.445,305.707,4,1
51.6,0.541,0.944,5.0,-4.861030157670399,0,0.06113999999999999,0.184,0.046934800000000006,0.0759,0.829,165.015,229.147,4,9
46.2,0.541,0.668,11.0,-7.700008029299203,0,0.03936,3.57e-5,0.012702759999999999,0.485,0.679,130.952,161.75,4,10
68.0,0.836,0.701,7.0,-7.4150060716456,1,0.03935999999999999,0.109,0.14643319999999999,0.21467999999999998,0.821,121.836,232.60020000000003,4,Other
58.0,0.509,0.733,9.0,-7.1349710658472,1,0.05162,0.0165,0.00699436,0.404,0.676,109.736,75.76,4,1
43.0,0.289,0.922,1.0,-4.919,0,0.0619,0.000488,2.76e-6,0.105,0.232,75.02,229.17000000000002,4,8
43.6,0.539,0.915,2.0,-5.244462880900006,1,0.05412,0.102,0.022120889999999997,0.1504,0.689,142.04,226.6204,4,10
32.8,0.398,0.804,11.0,-6.4770569901184025,1,0.1052,0.175,0.17508524,0.181,0.709,186.752,194.30700000000002,4,Other
43.0,0.537,0.823,9.0,-5.874,1,0.0322,0.00784,2.19e-6,0.122,0.759,132.241,151.827,4,2
15.0,0.374,0.963,7.0,-4.991,0,0.0637,1.44e-5,0.675,0.357,0.382,84.458,195.947,4,10
55.0,0.342,0.587,11.0,-7.273,0,0.0537,0.00648,0.0995,0.207,0.484,168.847,236.86700000000002,4,6
50.0,0.47,0.308,5.0,-11.991461750387199,1,0.0369,0.82,0.039,0.115,0.857,115.459,203.467,4,2
43.8,0.487,0.885,11.0,-5.610933588099993,0,0.037959999999999994,0.00487,0.012056694,0.166,0.454,143.093,180.111,4,10
49.8,0.953,0.466,1.0,-9.662655748777597,1,0.045079999999999995,0.0381,0.06059708600000001,0.0916,0.584,123.044,156.113,4,5
35.4,0.65,0.612,5.0,-8.189216705036797,0,0.06832,0.026,0.18932000000000002,0.176,0.657,170.003,185.647,4,9
58.0,0.779,0.733,9.0,-8.137,0,0.0734,0.0177,0.0011,0.591,0.515,115.009,178.714,4,6
65.0,0.56,0.705,2.0,-6.761,1,0.0498,0.772,0.00259,0.264,0.501,122.456,243.547,4,2
54.0,0.231,0.904,2.0,-5.506,1,0.0895,0.0304,2.74e-6,0.15,0.598,176.073,310.377,4,10
26.0,0.277,0.762,9.0,-5.959,1,0.0407,0.233,0.754,0.376,0.559,89.845,319.431,4,10
56.8,0.728,0.362,11.0,-11.076253830236798,1,0.061919999999999996,0.329,0.00021976800000000001,0.174,0.702,84.599,183.125,4,9
6.0,0.31,0.23,7.0,-13.5899869252,0,0.203,0.799,0.109,0.349,0.115,77.047,430.577,5,6
40.0,0.789,0.526,9.0,-12.742,1,0.052,0.0551,0.00286,0.283,0.764,142.727,261.92,4,2
44.0,0.474,0.885,2.0,-7.999,1,0.0769,0.0174,0.00178,0.128,0.438,160.06,253.84,4,10
35.6,0.252,0.184,2.0,-14.710099607142398,1,0.04624,0.716,0.16017792000000003,0.254,0.104,74.526,85.146001236666,3,1
63.0,0.523,0.847,3.0,-5.888,1,0.028,0.00309,1.21e-5,0.146,0.475,155.032,340.32,4,10
40.0,0.406,0.961,2.0,-3.382,0,0.157,0.000177,0.00183,0.325,0.508,186.025,181.935,4,10
38.0,0.807,0.859,8.0,-5.526,1,0.0633,0.0593,0.00127,0.0277,0.707,124.011,204.43999998,4,9
41.8,0.592,0.583,2.0,-8.452238132567196,1,0.05500000000000001,0.189,0.160995448,0.20246,0.475,148.401,174.8435509333334,4,1
66.0,0.558,0.902,7.0,-4.018,1,0.0464,0.197,0.000148,0.0852,0.572,100.027,259.89300000000003,4,10
42.0,0.802,0.865,6.0,-7.231,0,0.0342,0.275,0.604,0.123,0.942,131.99,252.281,4,10
46.0,0.446,0.972,7.0,-5.689,1,0.1,1.26e-6,0.368,0.356,0.199,108.027,226.84,4,8
26.8,0.53,0.37,6.0,-10.952336726799999,1,0.043879999999999995,0.806,0.0407776,0.112,0.701,140.061,206.734,4,5
50.0,0.752,0.602,2.0,-6.98,1,0.0371,0.349,1.3e-6,0.0792,0.743,100.016,167.213,4,10
34.6,0.469,0.867,7.0,-5.817666533072799,1,0.05092,2.49e-6,0.23273766,0.451,0.211,125.436,186.25300000000001,4,10
35.4,0.336,0.248,2.0,-13.189154872115198,1,0.041260000000000005,0.648,0.30093117999999996,0.113,0.297,128.548,190.347,3,Other
31.0,0.513,0.775,9.0,-7.744,0,0.189,0.38,0.000441,0.0901,0.496,85.057,212.847,1,9
34.6,0.404,0.961,6.0,-4.621508456893597,1,0.06455999999999999,6.75e-6,0.15389096800000002,0.358,0.119,113.035,357.547,4,8
46.0,0.639,0.245,6.0,-9.8,0,0.0377,0.873,1.68e-5,0.107,0.164,80.118,193.562,3,9
38.0,0.712,0.237,7.0,-13.898,1,0.0567,0.878,0.000601,0.101,0.751,114.302,243.6,4,2
59.0,0.485,0.737,2.0,-7.572,1,0.0943,0.00731,0.00313,0.0757,0.143,155.718,172.987,4,2
45.0,0.473,0.927,6.0,-2.348,0,0.187,0.00415,9.82e-6,0.384,0.352,156.936,189.773,4,8
75.0,0.609,0.617,9.0,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,242.893,4,2
16.0,0.409,0.831,5.0,-4.626,1,0.1,1.02e-5,0.766,0.0692,0.271,113.083,123.745,4,10
28.6,0.499,0.548,2.0,-8.784876636275198,1,0.050019999999999995,0.118,0.058120212000000004,0.125,0.281,87.854,198.293,4,10
50.2,0.535,0.605,5.0,-8.251868757699999,0,0.0578,0.51,0.286,0.188,0.662,202.06,210.653,4,6
41.8,0.603,0.797,2.0,-6.545187279248795,1,0.03682,0.0333,0.06552319999999999,0.21944,0.801,132.104,217.9614,4,1
51.6,0.544,0.271,2.0,-12.705701263741599,1,0.04708,0.767,0.12362728,0.10062,0.68,113.784,224.9044,4,2
44.0,0.47,0.881,5.0,-5.657681180989595,1,0.06040000000000001,0.319,0.095921354,0.0856,0.422,141.837,324.867,4,10
48.0,0.585,0.871,9.0,-7.041,0,0.0529,0.00231,0.019,0.0291,0.235,110.023,368.188,4,8
56.0,0.427,0.959,7.0,-4.375,1,0.0435,3.56e-5,0.000951,0.171,0.564,109.95,185.827,4,8
49.0,0.313,0.631,2.0,-7.734,0,0.0395,0.0525,0.0833,0.184,0.184,119.972,461.053,4,8
44.4,0.668,0.478,2.0,-9.523479672131199,1,0.07882,0.6,0.0007742960000000001,0.0723,0.475,79.971,194.0,4,9
49.2,0.897,0.371,1.0,-10.937045326621599,1,0.037860000000000005,0.0904,0.00969178,0.325,0.441,81.008,156.005,4,5
52.2,0.448,0.81,6.0,-6.417948019599999,0,0.027639999999999998,0.000245,0.0040832,0.24779999999999996,0.748,110.595,229.302,4,6
24.0,0.529,0.835,4.0,-6.128,1,0.0358,0.00225,0.00545,0.151,0.694,134.791,249.339,4,10
43.0,0.685,0.963,10.0,-2.675,1,0.0336,0.0254,6.65e-6,0.33,0.916,110.025,209.57299998,4,9
43.8,0.877,0.486,7.0,-9.4329738783136,1,0.06744,0.713,0.011805302,0.113,0.545,130.073,140.80100000000002,4,6
29.8,0.666,0.64,4.0,-7.942597446399996,1,0.06556,0.548,0.027099,0.177,0.954,107.751,183.53299998,4,Other
44.0,0.493,0.839,9.0,-5.75,1,0.0431,0.000115,0.0857,0.199,0.36,122.996,279.817,4,6
32.0,0.441,0.0341,9.0,-19.465005112970978,0,0.04058,0.929,0.497,0.1,0.0666,97.45,170.59999998,3,Other
47.0,0.947,0.672,4.0,-7.665498470348796,0,0.043840000000000004,0.0662,0.00424756,0.0547,0.741,109.55,248.267,4,5
56.6,0.627,0.861,1.0,-5.884571115613605,1,0.0503,0.000564,0.002522874,0.0312,0.623,122.133,153.267,4,10
40.0,0.586,0.554,9.0,-8.7264319329184,1,0.03998,0.141,0.09016759999999999,0.344,0.425,136.09,185.75,4,6
34.0,0.705,0.862,11.0,-5.873487279836798,0,0.04076,0.0884,0.43420366,0.32511999999999996,0.424,125.303,187.96620000000001,4,6
63.0,0.852,0.874,7.0,-11.208,1,0.0427,0.0168,0.45,0.133,0.666,129.029,250.627,4,5
64.0,0.403,0.709,9.0,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,254.133,4,10
58.0,0.266,0.294,7.0,-12.2528583385504,0,0.08136,0.771,0.14898054,0.1654,0.0397,137.941,164.72490755666658,3,5
62.0,0.128,0.991,11.0,-3.289,1,0.0582,1.11e-5,0.00362,0.219,0.53,186.124,189.347,4,8
45.4,0.709,0.902,1.0,-5.406814524764798,0,0.06552,0.0364,0.0009326840000000001,0.0219,0.878,204.317,237.267,4,5
50.2,0.508,0.862,7.0,-5.873487279836798,1,0.09202,0.0118,0.0024485,0.30676,0.519,106.632,253.72320000000002,4,10
46.4,0.461,0.872,2.0,-5.7611634085888035,1,0.05854,0.000315,0.112365792,0.16106,0.493,111.088,173.2366768,3,10
37.0,0.384,0.696,5.0,-6.768,1,0.0335,0.00385,0.0156,0.163,0.0779,172.059,310.14700002,4,Other
40.6,0.645,0.442,9.0,-9.9542158196128,1,0.09396,0.397,0.11405617399999998,0.121,0.554,88.491,187.00000002000002,4,Other
51.4,0.59,0.6,6.0,-8.296921600000001,1,0.07483999999999999,0.00943,0.0142316,0.123,0.389,91.964,151.632,4,10
39.2,0.59,0.853,8.0,-5.972302043831196,0,0.0778,0.0581,0.011657019999999999,0.334,0.188,160.003,254.453,4,1
37.0,0.531,0.976,7.0,-7.339,1,0.0448,0.000175,7.39e-5,0.392,0.527,115.029,244.8,4,10
69.0,0.795,0.564,7.0,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203.89300020000002,4,Other
49.0,0.452,0.158,2.0,-14.317,1,0.0358,0.874,0.000527,0.0846,0.134,129.822,185.57299998,3,Other
36.0,0.374,0.951,10.0,-4.4,0,0.113,0.0189,0.0112,0.0933,0.48,132.835,180.58700000000002,4,2
46.4,0.372,0.968,2.0,-4.519500862259207,1,0.0883,0.0176,0.1662254,0.24900000000000003,0.521,130.934,290.671,4,2
54.0,0.245,0.323,3.0,-9.289,1,0.0302,0.178,0.000206,0.115,0.0388,80.12,300.03000000000003,4,10
68.0,0.551,0.825,5.0,-6.24,0,0.044,0.152,6.2e-6,0.0999,0.933,164.857,260.82700002,4,Other
45.0,0.511,0.868,7.0,-5.749,1,0.0362,0.288,0.000172,0.344,0.868,106.841,188.0,4,10
30.0,0.662,0.792,8.0,-7.664,1,0.0805,0.249,0.741,0.149,0.398,130.049,267.692,4,6
45.0,0.811,0.662,6.0,-7.751809403996797,0,0.08416000000000001,0.0695,0.183688,0.235,0.97,125.002,293.63100000000003,4,6
35.4,0.368,0.471,2.0,-9.6041548455016,1,0.05714,0.992,0.135136,0.133,0.579,66.252,205.89700002,4,Other
42.8,0.304,0.769,2.0,-6.809724936330399,1,0.06778,0.0576,0.147948,0.24459999999999998,0.285,148.736,231.699,3,10
70.0,0.636,0.72,11.0,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,235.81300000000002,4,1
75.0,0.754,0.583,4.0,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,220.05100000000002,4,9
28.0,0.64,0.637,6.0,-8.546,0,0.0449,0.106,4.27e-6,0.16,0.428,125.029,209.70000000000002,4,10
42.8,0.405,0.128,9.0,-16.275841564211202,0,0.039279999999999995,0.837,0.141048266,0.14450000000000002,0.0951,80.291,133.5742128566666,3,Other
55.0,0.745,0.436,5.0,-9.617,0,0.043,0.597,0.0213,0.61,0.771,114.216,188.20000000000002,4,2
9.0,0.72,0.48,7.0,-13.25,0,0.0298,0.151,2.37e-6,0.0391,0.963,92.018,235.0,4,2
50.0,0.556,0.649,9.0,-5.314,0,0.0286,0.00766,0.0071,0.0989,0.512,92.062,251.49800000000002,4,10
25.0,0.145,0.65,2.0,-7.853,1,0.0373,1.55e-5,0.484,0.0739,0.174,91.648,404.987,4,8
26.2,0.861,0.551,1.0,-8.755573928125598,1,0.09086,0.000442,0.179280346,0.0816,0.921,139.963,288.862,4,5
51.4,0.332,0.967,2.0,-4.5341974125928,1,0.0765,0.177,0.03562730799999999,0.308,0.389,100.497,229.293,4,10
46.0,0.563,0.944,7.0,-7.634,1,0.0923,0.00112,0.00012,0.293,0.35,106.483,212.714,4,1
28.0,0.462,0.408,4.0,-9.036,0,0.0337,0.105,1.79e-5,0.106,0.112,108.745,246.893,4,10
41.8,0.733,0.684,2.0,-7.561987717542399,1,0.047020000000000006,0.142,0.010889260000000001,0.179,0.437,142.04,165.64000000000001,4,5
24.4,0.246,0.0924,2.0,-17.397285101338852,1,0.05364,0.944,0.34334323999999994,0.23891999999999997,0.0384,75.372,94.2579315933334,1,Other
36.0,0.46,0.858,5.0,-4.495,1,0.0392,0.000233,6.72e-5,0.0741,0.502,131.54,224.773,4,2
32.6,0.51,0.987,1.0,-4.232175454736801,0,0.06646,0.000172,0.15062727399999998,0.27,0.147,114.999,212.693,4,8
45.2,0.575,0.786,9.0,-6.6505560101536005,1,0.07564,0.252,0.0006787599999999999,0.159,0.518,96.102,230.09299998,4,9
41.0,0.278,0.0659,2.0,-18.300321892083826,1,0.046,0.93,0.27196000000000004,0.09744,0.26,47.387,93.13636363333339,4,Other
33.8,0.739,0.384,2.0,-10.742170579302398,1,0.06992000000000001,0.233,0.18753522,0.11465999999999998,0.711,74.997,124.68852937666603,3,9
40.0,0.621,0.79,4.0,-4.464,1,0.0884,0.115,1.32e-5,0.321,0.947,172.102,138.312,4,10
49.0,0.474,0.794,11.0,-6.352,0,0.0546,5.32e-5,0.00072,0.559,0.338,140.086,166.8,4,10
41.0,0.813,0.649,10.0,-7.615,1,0.0818,0.108,0.0767,0.357,0.972,142.738,260.07,4,6
8.0,0.636,0.254,1.0,-13.669,0,0.0311,0.635,0.00365,0.129,0.392,80.487,260.8,3,6
36.8,0.669,0.31,5.0,-11.954969779599997,0,0.055819999999999995,0.918,0.146981422,0.122,0.279,143.904,442.854,4,6
29.0,0.711,0.434,5.0,-10.0555842123424,0,0.09834000000000001,0.251,0.09310366,0.24,0.515,119.881,241.5,4,9
69.0,0.673,0.899,11.0,-3.528,1,0.0434,0.0911,0.0172,0.0481,0.793,129.885,224.933,4,10
47.0,0.779,0.56,11.0,-8.668614649599997,1,0.06082,0.0526,0.0065006000000000005,0.428,0.554,101.465,131.084,4,5
39.2,0.585,0.903,2.0,-5.394523714391195,1,0.07186000000000001,0.094,0.0011072580000000003,0.24026,0.431,95.003,231.78920000000002,4,10
54.2,0.558,0.658,11.0,-7.786381680707196,1,0.035739999999999994,0.0298,0.25386,0.135,0.519,122.031,226.669,4,10
48.0,0.614,0.755,2.0,-5.829,1,0.0276,0.0162,1.9e-6,0.0831,0.645,92.622,144.787,4,10
43.0,0.493,0.338,9.0,-10.068,1,0.18,0.425,0.000275,0.0823,0.332,72.619,319.053,4,Other
49.0,0.478,0.953,8.0,-7.294,1,0.0892,0.0328,0.000508,0.597,0.407,96.622,204.20000000000002,4,8
35.6,0.628,0.786,2.0,-6.6505560101536005,1,0.06961999999999999,0.58,0.00040216800000000006,0.11417999999999999,0.924,82.056,163.3455946666666,4,10
34.0,0.474,0.0964,7.0,-17.266129498249445,0,0.03584,0.961,0.4519019999999999,0.134,0.272,97.595,265.44,4,1
48.0,0.395,0.98,11.0,-3.573,0,0.117,0.000349,0.00361,0.151,0.255,159.974,279.22700000000003,4,10
52.8,0.54,0.959,8.0,-4.650284802762396,1,0.05955999999999999,0.000817,0.005877820000000001,0.376,0.499,131.83,192.213,4,8
45.6,0.867,0.646,1.0,-7.890381632041598,0,0.06744,0.303,0.14400965999999998,0.279,0.67,88.634,304.6,4,5
47.0,0.458,0.937,2.0,-4.956399753776797,1,0.07046,0.00111,0.15885890600000002,0.1996,0.366,160.231,224.80960000000002,4,10
65.0,0.365,0.924,4.0,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,296.467,4,10
24.8,0.638,0.523,1.0,-9.0358325910952,1,0.04968,0.00454,0.37128,0.0842,0.422,139.913,185.947,4,5
62.0,0.658,0.717,1.0,-4.257,0,0.0633,0.0846,0.0022,0.12,0.595,133.074,193.373,4,6
41.4,0.82,0.62,5.0,-8.118159956799996,0,0.052739999999999995,0.0384,1.31e-5,0.114,0.898,120.009,193.0,4,1
37.8,0.754,0.555,1.0,-8.716752981699997,0,0.041120000000000004,0.388,0.13573092,0.0747,0.66,89.983,195.361,4,9
36.2,0.152,0.0625,5.0,-18.420558203125,1,0.041639999999999996,0.619,0.325458,0.0802,0.0355,85.971,286.962,3,6
52.0,0.588,0.708,6.0,-7.823,1,0.0351,0.445,3.94e-5,0.293,0.579,131.197,178.376,4,1
48.0,0.558,0.475,4.0,-8.623,1,0.0282,0.516,5.69e-6,0.107,0.344,116.924,249.0100002,4,Other
36.0,0.839,0.749,11.0,-10.259,0,0.17,0.522,0.00166,0.502,0.475,90.05,157.373,4,5
61.0,0.838,0.757,2.0,-5.399,1,0.0927,0.059,0.0119,0.0271,0.602,124.65,251.333,4,10
45.6,0.466,0.983,3.0,-4.2939653946471985,0,0.10864,0.000907,0.190385144,0.127,0.252,101.544,231.72400000000002,4,8
42.0,0.424,0.892,6.0,-5.5279699174528005,0,0.06373999999999999,0.00895,0.0008178900000000002,0.344,0.444,75.996,295.406,4,8
38.0,0.73,0.803,10.0,-7.56,1,0.0416,0.0059,0.000276,0.131,0.773,111.954,237.321,4,9
37.0,0.821,0.857,2.0,-3.501,1,0.124,0.0799,0.322,0.168,0.335,100.015,130.229,4,9
25.0,0.459,0.953,4.0,-5.578,1,0.0724,0.000121,0.0933,0.135,0.512,142.003,189.248,4,1
22.0,0.529,0.905,8.0,-4.432,0,0.0457,0.00398,0.000414,0.322,0.321,76.058,175.306,4,10
42.2,0.0731,0.251,9.0,-13.1242983090856,0,0.04954,0.906,0.018161827999999998,0.12869999999999998,0.0366,79.841,130.9176016433334,4,1
33.6,0.178,0.352,10.0,-11.235196409804798,0,0.03608,0.824,0.14253314,0.107,0.0446,126.397,501.94100000000003,4,6
40.0,0.253,0.847,2.0,-5.84,0,0.0439,0.00195,0.144,0.442,0.423,121.341,299.553,4,8
36.0,0.613,0.654,7.0,-7.683,1,0.032,0.00732,0.0576,0.0679,0.313,112.985,300.483,4,6
30.0,0.559,0.598,2.0,-6.826,0,0.028,0.355,7.73e-5,0.109,0.228,101.482,333.68,3,2
40.4,0.588,0.775,2.0,-6.7540224625,1,0.05882,0.0747,0.15132800000000002,0.11122000000000001,0.797,173.968,196.93560000000002,4,10
45.0,0.833,0.673,1.0,-7.656872857175199,0,0.036579999999999994,0.329,0.0521072,0.136,0.753,148.019,149.08,4,5
40.0,0.44,0.466,11.0,-8.741,0,0.0379,0.553,0.000441,0.158,0.332,169.769,232.72400000000002,3,2
38.4,0.633,0.12,5.0,-16.518977996799997,0,0.04257999999999999,0.971,0.30532452,0.121,0.456,115.51,149.07199998,3,Other
51.0,0.44,0.904,11.0,-4.409,0,0.177,0.275,7.45e-6,0.106,0.546,138.104,167.84,4,1
33.0,0.451,0.441,3.0,-11.323,0,0.0373,0.95,0.043,0.104,0.811,80.229,265.74400002,4,Other
44.8,0.946,0.723,9.0,-7.2231582765352,1,0.07546,0.0778,0.25361496,0.0608,0.349,102.956,160.877,4,5
57.2,0.738,0.885,1.0,-5.610933588099993,0,0.053079999999999995,0.213,0.1503656,0.098,0.49,100.508,186.28300000000002,3,5
29.2,0.74,0.517,1.0,-9.0980106367528,0,0.0767,0.0183,0.20525434599999998,0.0558,0.698,139.917,170.858,4,10
48.0,0.267,0.996,2.0,-3.385,1,0.0819,1.24e-5,0.386,0.0503,0.0648,104.916,244.965,3,8
52.0,0.695,0.62,4.0,-8.118159956799996,0,0.045079999999999995,0.55,0.00179,0.498,0.826,90.441,210.757,4,1
49.0,0.445,0.765,4.0,-4.186,1,0.0317,0.454,0.184,0.186,0.332,126.018,345.52,3,10
54.0,0.505,0.762,9.0,-7.15,1,0.0454,0.0415,6.12e-5,0.117,0.477,81.454,232.48000000000002,4,1
44.0,0.547,0.769,2.0,-7.953,1,0.0297,0.014,6.3e-6,0.123,0.407,93.154,286.147,4,10
52.0,0.42,0.967,1.0,-3.963,0,0.101,1.68e-5,0.000809,0.2,0.452,149.973,317.309,3,8
64.0,0.463,0.749,11.0,-8.118,0,0.0891,0.00796,0.00219,0.0558,0.888,183.048,179.653,4,10
43.0,0.645,0.867,7.0,-2.326,1,0.182,0.119,1.98e-5,0.413,0.337,113.988,191.459,4,10
39.2,0.628,0.601,2.0,-8.287889891965598,1,0.06906,0.0114,0.01262604,0.12610000000000002,0.396,86.006,257.72,4,10
17.0,0.445,0.859,2.0,-11.34,1,0.0481,0.00111,0.135,0.182,0.617,168.044,367.957,4,8
43.4,0.466,0.155,5.0,-15.491824293699999,1,0.0371,0.991,0.322048,0.0921,0.47,110.762,345.24,4,Other
35.0,0.419,0.819,4.0,-6.62,0,0.0819,0.000639,0.000769,0.158,0.186,135.115,237.782,4,8
58.0,0.36,0.909,8.0,-6.827,1,0.0663,0.000347,3.28e-5,0.282,0.647,155.293,217.387,4,1
49.4,0.375,0.407,2.0,-10.414466672240799,1,0.06108,0.0377,0.072636568,0.10356000000000001,0.124,151.213,235.68862443,3,Other
68.0,0.392,0.642,8.0,-5.267,1,0.0326,0.0048,0.486,0.296,0.129,92.698,293.293,4,10
60.2,0.59,0.805,2.0,-6.4672520616999964,1,0.0876,0.137,0.132623868,0.21448,0.797,138.514,250.2454,4,10
49.0,0.513,0.807,1.0,-5.498,1,0.0308,0.0549,2.27e-5,0.0948,0.765,173.367,220.311,4,10
38.0,0.689,0.393,1.0,-12.088,1,0.0453,0.828,0.186,0.167,0.523,91.017,230.987,4,6
57.0,0.576,0.864,8.0,-4.028,1,0.0411,0.00121,2.92e-6,0.108,0.669,119.068,181.707,4,10
22.0,0.289,0.932,9.0,-4.792,1,0.0574,2.31e-5,0.584,0.088,0.512,101.731,285.773,4,10
43.0,0.299,0.936,2.0,-4.969873650073591,1,0.14722,0.21,0.634,0.251,0.384,199.101,205.267,4,2
44.6,0.452,0.862,10.0,-5.873487279836798,0,0.04444,0.000153,0.31141773200000006,0.178,0.164,83.093,211.696,4,8
48.0,0.414,0.944,1.0,-4.215,1,0.0739,4.61e-5,0.000498,0.201,0.131,165.047,190.84,4,8
45.6,0.631,0.591,7.0,-8.3787126188776,1,0.040639999999999996,0.657,0.000281718,0.11,0.489,97.074,205.45300002000002,4,Other
23.0,0.586,0.103,5.0,-17.0526152254312,1,0.042,0.994,0.000302,0.16,0.302,114.512,213.0,3,Other
36.2,0.34,0.81,2.0,-6.417948019599999,1,0.07576,0.00293,0.0982262,0.231,0.651,191.835,211.69979999999998,4,6
15.0,0.636,0.701,11.0,-12.801,0,0.0577,0.0274,0.46,0.299,0.859,96.449,286.693,4,2
66.6,0.586,0.7,2.0,-7.4236737999999995,1,0.04274,0.0589,0.014615074000000002,0.06458,0.897,147.245,261.7874,4,10
39.4,0.548,0.847,1.0,-6.037033861808796,1,0.04526,0.0622,0.21000070399999998,0.0816,0.1,171.447,297.78700000000003,4,5
74.0,0.815,0.848,4.0,-4.704,0,0.115,0.023,0.000162,0.0265,0.684,106.032,133.707,4,9
44.6,0.626,0.562,7.0,-8.649476314076797,0,0.043579999999999994,0.614,2.96e-6,0.316,0.618,78.21,239.392,4,6
51.0,0.644,0.53,4.0,-8.296,0,0.0884,0.787,0.0303,0.259,0.678,99.733,221.214,4,10
39.2,0.374,0.701,2.0,-7.4150060716456,1,0.046599999999999996,0.0261,0.11695420599999999,0.09076,0.253,157.528,238.29479999999998,4,10
52.4,0.613,0.64,10.0,-7.942597446399996,1,0.07862,0.00906,0.17073200000000002,0.11,0.496,160.105,193.36,4,5
31.0,0.576,0.327,7.0,-15.424,1,0.0461,0.255,0.77,0.409,0.543,83.367,306.0,3,2
40.0,0.545,0.783,6.0,-6.265,0,0.0567,0.0261,2.46e-5,0.143,0.402,82.437,254.053,4,9
51.0,0.504,0.878,9.0,-5.558,1,0.0373,0.00373,0.34,0.0991,0.512,156.083,203.187,4,8
28.0,0.58,0.877,4.0,-7.782,0,0.0519,0.00165,0.773,0.111,0.902,140.003,261.707,4,6
51.6,0.5,0.499,7.0,-9.2895746959144,0,0.0524,0.285,0.0211978,0.105,0.292,126.059,239.83,3,9
